Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;13907;13146;14668;100,0;31;31;0;2;100,0;Totalt;12948;957;300;370;264;22;22;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100,0;31;31;0;2;100,0;1;7860;547;162;213;157;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100,0;31;31;0;1;100,0;2;7854;531;147;212;156;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8387;7925;8849;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;7854;531;147;212;156;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;8409;7906;8912;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;7860;547;163;213;157;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;16797;15835;17759;100,0;31;31;0;4;100,0;Totalt;15714;1078;309;425;313;31;31;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8820;8345;9295;100,0;30;30;0;3;100,0;1;8229;588;155;227;190;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;0;100,0;2;8212;583;149;227;192;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;8211;583;149;227;192;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8821;8346;9296;100,0;30;30;0;4;100,0;Totalt i retning Kvaløya;8230;588;155;227;190;16;16;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;17616;16711;18521;100,0;30;30;0;4;100,0;Totalt;16441;1171;304;454;382;31;31;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;1;7678;502;132;177;179;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;2;7697;499;126;178;180;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;Totalt i retning Tromsø;7697;499;126;178;180;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;Totalt i retning Kvaløya;7678;502;132;177;179;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;16378;15417;17339;96,8;31;30;1;2;100,0;Totalt;15375;1001;258;355;359;28;28;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;1;7718;461;124;142;182;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;2;7717;458;121;142;182;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;7717;458;121;142;182;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;7718;461;124;142;182;14;14;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;16355;15462;17248;100,0;30;30;0;1;100,0;Totalt;15435;920;244;284;363;28;28;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;1;7291;374;102;104;159;9;9;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7661;7061;8261;100,0;31;31;0;1;100,0;2;7287;373;101;103;159;9;9;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7660;7060;8260;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;7287;373;101;103;159;9;9;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7291;374;102;105;159;9;9;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;15327;14105;16549;100,0;31;31;0;2;100,0;Totalt;14578;747;203;208;319;18;18;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6821;6393;7249;100,0;31;31;0;2;100,0;1;6429;391;104;102;174;11;11;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6820;6408;7232;100,0;31;31;0;0;100,0;2;6423;396;106;106;174;11;11;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6819;6407;7231;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6422;396;106;106;174;11;11;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6822;6394;7250;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;6430;391;104;102;174;11;11;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;13641;12801;14481;100,0;31;31;0;2;100,0;Totalt;12852;787;210;208;347;21;21;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7076;6571;7581;100,0;28;28;0;1;100,0;1;6668;407;112;107;176;12;12;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7073;6606;7540;100,0;28;28;0;0;100,0;2;6662;411;112;110;176;13;13;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7074;6607;7541;100,0;28;28;0;1;100,0;Totalt i retning Tromsø;6662;411;112;110;176;13;13;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7075;6570;7580;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;6668;407;111;107;176;12;12;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;14149;13177;15121;100,0;28;28;0;2;100,0;Totalt;13330;817;224;217;352;25;25;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7330;6926;7734;100,0;31;31;0;1;100,0;1;6906;423;111;116;184;12;12;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;2;6885;435;115;123;184;13;13;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6886;435;115;123;184;13;13;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7329;6925;7733;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;6905;423;111;116;184;12;12;0,,,,,,,,,,
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;14651;13865;15437;100,0;31;31;0;2;100,0;Totalt;13791;858;225;239;367;26;26;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3428;2995;3861;100,0;31;31;0;0;100,0;1;3189;239;76;91;57;16;15;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3696;3230;4162;100,0;31;31;0;1;100,0;2;3434;261;82;105;58;16;14;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3696;3230;4162;100,0;31;31;0;1;100,0;Totalt i retning SENTRUM;3434;261;82;105;58;16;14;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3429;2996;3862;100,0;31;31;0;1;100,0;Totalt i retning BREIVIKA;3189;239;76;91;57;16;15;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;7124;6226;8022;100,0;31;31;0;1;100,0;Totalt;6623;500;158;196;115;31;28;3,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3688;3272;4104;100,0;28;28;0;1;100,0;1;3432;255;78;97;65;15;14;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3883;3443;4323;100,0;28;28;0;6;99,8;2;3598;278;84;111;68;15;13;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3882;3442;4322;100,0;28;28;0;6;99,8;Totalt i retning SENTRUM;3598;278;84;111;68;15;13;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3688;3272;4104;100,0;28;28;0;0;100,0;Totalt i retning BREIVIKA;3433;255;78;97;65;15;14;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7570;6715;8425;100,0;28;28;0;6;99,9;Totalt;7031;533;162;208;133;31;28;3,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;3669;3277;4061;100,0;31;31;0;0;100,0;1;3420;248;78;88;70;12;12;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;3920;3500;4340;100,0;31;31;0;7;99,8;2;3636;278;88;105;72;13;12;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;3920;3500;4340;100,0;31;31;0;7;99,8;Totalt i retning SENTRUM;3635;278;88;106;72;13;12;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;3670;3278;4062;100,0;31;31;0;1;100,0;Totalt i retning BREIVIKA;3421;248;78;88;70;12;12;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7590;6780;8400;100,0;31;31;0;8;99,9;Totalt;7056;526;165;193;143;24;23;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3084;2598;3570;100,0;30;30;0;0;100,0;1;2891;193;64;68;49;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3271;2753;3789;100,0;30;30;0;4;99,9;2;3065;202;67;78;46;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3271;2753;3789;100,0;30;30;0;4;99,9;Totalt i retning SENTRUM;3065;202;67;78;46;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;3084;2598;3570;100,0;30;30;0;0;100,0;Totalt i retning BREIVIKA;2891;192;64;68;49;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6355;5352;7358;100,0;30;30;0;4;99,9;Totalt;5956;394;131;146;95;22;21;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3394;2972;3816;100,0;31;31;0;0;100,0;1;3157;236;81;91;51;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3565;3111;4019;100,0;31;31;0;4;99,9;2;3309;252;82;107;52;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3565;3111;4019;100,0;31;31;0;4;99,9;Totalt i retning SENTRUM;3309;252;82;107;52;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3394;2972;3816;100,0;31;31;0;0;100,0;Totalt i retning BREIVIKA;3158;236;81;91;51;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6959;6084;7834;100,0;31;31;0;4;99,9;Totalt;6466;488;163;198;103;24;23;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3238;2853;3623;100,0;30;30;0;1;100,0;1;2953;284;103;107;65;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3456;3048;3864;100,0;30;30;0;1;100,0;2;3142;313;107;127;65;14;13;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3456;3048;3864;100,0;30;30;0;1;100,0;Totalt i retning SENTRUM;3142;313;107;127;65;14;13;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3238;2853;3623;100,0;30;30;0;1;100,0;Totalt i retning BREIVIKA;2953;284;103;107;65;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6694;5902;7486;100,0;30;30;0;2;100,0;Totalt;6095;597;210;234;130;24;23;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2088;1862;2314;100,0;31;31;0;0;100,0;1;1865;223;82;79;51;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2267;2010;2524;100,0;31;31;0;0;100,0;2;2034;233;80;97;48;8;8;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2267;2010;2524;100,0;31;31;0;0;100,0;Totalt i retning SENTRUM;2033;233;80;97;48;8;8;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2088;1862;2314;100,0;31;31;0;0;100,0;Totalt i retning BREIVIKA;1865;223;82;79;51;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;4355;3873;4837;100,0;31;31;0;0;100,0;Totalt;3898;457;161;177;99;20;19;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3045;2662;3428;100,0;31;31;0;0;100,0;1;2783;262;94;101;54;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3297;2873;3721;100,0;31;31;0;0;100,0;2;3006;291;99;126;55;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3297;2873;3721;100,0;31;31;0;0;100,0;Totalt i retning SENTRUM;3005;291;99;126;55;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3046;2663;3429;100,0;31;31;0;1;100,0;Totalt i retning BREIVIKA;2783;262;94;101;54;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6343;5537;7149;100,0;31;31;0;1;100,0;Totalt;5788;553;194;227;109;23;22;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3551;3133;3969;100,0;30;30;0;0;100,0;1;3260;291;100;113;63;15;15;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3751;3318;4184;100,0;30;30;0;1;100,0;2;3434;316;105;139;61;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3750;3317;4183;100,0;30;30;0;0;100,0;Totalt i retning SENTRUM;3434;316;105;139;61;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3551;3133;3969;100,0;30;30;0;0;100,0;Totalt i retning BREIVIKA;3260;291;100;113;63;15;15;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7301;6457;8145;100,0;30;30;0;0;100,0;Totalt;6694;607;205;252;124;26;25;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3392;3010;3774;100,0;31;31;0;0;100,0;1;3148;244;86;89;56;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3662;3241;4083;100,0;31;31;0;5;99,9;2;3389;269;94;109;55;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3662;3241;4083;100,0;31;31;0;5;99,9;Totalt i retning SENTRUM;3388;269;94;109;55;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3392;3010;3774;100,0;31;31;0;0;100,0;Totalt i retning BREIVIKA;3149;243;86;89;56;13;13;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7054;6253;7855;100,0;31;31;0;5;99,9;Totalt;6537;512;180;197;111;24;23;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3290;2934;3646;93,3;30;28;2;1;100,0;1;3058;231;78;83;59;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3519;3131;3907;93,3;30;28;2;3;99,9;2;3271;245;83;96;56;10;9;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3519;3131;3907;93,3;30;28;2;3;99,9;Totalt i retning SENTRUM;3271;245;83;96;56;10;9;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3290;2934;3646;93,3;30;28;2;1;100,0;Totalt i retning BREIVIKA;3058;231;78;83;59;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6808;6069;7547;93,3;30;28;2;3;100,0;Totalt;6329;476;161;180;115;20;19;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2999;2601;3397;100,0;31;31;0;1;100,0;1;2790;208;70;71;57;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3253;2802;3704;100,0;31;31;0;3;99,9;2;3018;232;76;85;57;14;12;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;3253;2802;3704;100,0;31;31;0;3;99,9;Totalt i retning SENTRUM;3017;232;76;85;57;14;12;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2999;2601;3397;100,0;31;31;0;1;100,0;Totalt i retning BREIVIKA;2790;208;70;71;57;10;10;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;6253;5406;7100;100,0;31;31;0;5;99,9;Totalt;5808;440;146;156;114;24;22;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3076;2757;3395;100,0;31;31;0;1;100,0;1;2823;252;82;92;67;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3306;2960;3652;100,0;31;31;0;2;99,9;2;3033;271;86;104;68;13;11;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3305;2959;3651;100,0;31;31;0;1;100,0;Totalt i retning SENTRUM;3032;272;86;105;68;13;11;2,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;3076;2757;3395;100,0;31;31;0;0;100,0;Totalt i retning BREIVIKA;2824;252;82;92;67;11;10;1,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6382;5718;7046;100,0;31;31;0;3;100,0;Totalt;5855;524;168;197;134;25;22;3,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3188;2860;3516;100,0;28;28;0;1;100,0;1;2948;239;83;77;68;11;11;0,,,,,,,,,,
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3515;3122;3908;100,0;28;28;0;0;100,0;2;3237;277;93;98;72;14;12;2,,,,,,,,,,
